"","keys","accuracy","rt","Fimg","Simg","feature_index","subID","trialNum","run"
"455",0,1,165,1,5,0,"11033a7",44,1
"465",1,1,200,3,3,0,"11033a7",45,1
"475",1,1,27,1,1,0,"11033a7",46,1
"485",1,1,238,6,6,0,"11033a7",47,1
"495",0,1,89,6,1,0,"11033a7",48,1
"505",0,1,168,2,1,0,"11033a7",49,1
"519",1,1,324,2,2,0,"11033a7",50,1
"525",0,1,173,4,1,0,"11033a7",51,1
"535",1,1,105,4,4,0,"11033a7",52,1
"545",0,1,454,5,1,0,"11033a7",53,1
"555",0,1,167,1,3,0,"11033a7",54,1
"565",1,1,201,5,5,0,"11033a7",55,1
"575",0,1,240,1,6,0,"11033a7",56,1
"585",1,1,201,1,1,0,"11033a7",57,1
"595",1,1,506,3,3,0,"11033a7",58,1
"605",0,1,485,3,1,0,"11033a7",59,1
"619",1,1,206,6,6,0,"11033a7",60,1
"625",1,0,219,1,2,0,"11033a7",61,1
"635",1,1,284,5,5,0,"11033a7",62,1
"645",1,1,217,2,2,0,"11033a7",63,1
"655",0,1,365,1,4,0,"11033a7",64,1
"665",1,1,348,4,4,0,"11033a7",65,1
"675",0,1,168,1,5,0,"11033a7",66,1
"685",1,1,173,3,3,0,"11033a7",67,1
"695",0,1,183,3,1,0,"11033a7",68,1
"705",1,1,610,2,2,0,"11033a7",69,1
"718",1,1,151,1,1,0,"11033a7",70,1
"725",1,1,205,4,4,0,"11033a7",71,1
"735",0,1,148,1,2,0,"11033a7",72,1
"745",1,1,70,6,6,0,"11033a7",73,1
"755",1,1,498,5,5,0,"11033a7",74,1
"765",0,1,301,4,1,0,"11033a7",75,1
"775",0,1,227,6,1,0,"11033a7",76,1
"785",0,1,241,5,1,0,"11033a7",77,1
"220",0,0,452,3,3,3,"1408e1b",1,1
"320",1,1,396,6,6,3,"1408e1b",2,1
"420",1,0,960,2,1,3,"1408e1b",3,1
"520",0,0,350,2,2,3,"1408e1b",4,1
"620",1,1,348,1,1,3,"1408e1b",5,1
"719",1,1,326,5,5,3,"1408e1b",6,1
"86",0,1,1232,1,5,3,"1408e1b",7,1
"96",1,1,482,4,4,3,"1408e1b",8,1
"106",0,1,334,3,1,3,"1408e1b",9,1
"116",0,1,334,1,4,3,"1408e1b",10,1
"126",0,1,327,1,6,3,"1408e1b",11,1
"136",1,1,322,4,4,3,"1408e1b",12,1
"146",0,1,357,1,3,3,"1408e1b",13,1
"156",1,1,367,1,1,3,"1408e1b",14,1
"166",1,1,389,2,2,3,"1408e1b",15,1
"176",0,1,339,1,5,3,"1408e1b",16,1
"186",0,1,408,1,4,3,"1408e1b",17,1
"196",1,1,430,5,5,3,"1408e1b",18,1
"206",1,1,359,3,3,3,"1408e1b",19,1
"2110",0,1,300,1,2,3,"1408e1b",20,1
"226",1,1,370,6,6,3,"1408e1b",21,1
"236",0,1,319,6,1,3,"1408e1b",22,1
"246",0,1,332,1,6,3,"1408e1b",23,1
"256",1,1,375,1,1,3,"1408e1b",24,1
"266",1,1,314,2,2,3,"1408e1b",25,1
"276",1,1,396,6,6,3,"1408e1b",26,1
"286",0,1,273,2,1,3,"1408e1b",27,1
"296",0,1,424,3,1,3,"1408e1b",28,1
"306",1,1,453,5,5,3,"1408e1b",29,1
"3110",1,1,362,4,4,3,"1408e1b",30,1
"326",0,1,369,1,5,3,"1408e1b",31,1
"336",1,1,948,3,3,3,"1408e1b",32,1
"346",0,1,560,4,1,3,"1408e1b",33,1
"356",1,0,325,2,1,3,"1408e1b",34,1
"366",1,1,329,2,2,3,"1408e1b",35,1
"376",1,1,403,1,1,3,"1408e1b",36,1
"386",1,1,573,5,5,3,"1408e1b",37,1
"396",1,0,316,1,4,3,"1408e1b",38,1
"406",0,1,327,1,3,3,"1408e1b",39,1
"4110",0,1,320,5,1,3,"1408e1b",40,1
"426",1,1,360,3,3,3,"1408e1b",41,1
"436",0,1,362,1,6,3,"1408e1b",42,1
"446",1,1,2142,4,4,3,"1408e1b",43,1
