"","keys","accuracy","rt","Fimg","Simg","feature_index","subID","trialNum","run"
"220",1,0,647,1,6,3,"1cc4275",1,1
"320",1,1,433,4,4,3,"1cc4275",2,1
"420",1,1,476,5,5,3,"1cc4275",3,1
"520",0,1,311,1,2,3,"1cc4275",4,1
"620",1,0,305,1,3,3,"1cc4275",5,1
"719",1,0,367,4,1,3,"1cc4275",6,1
"86",0,0,388,2,2,3,"1cc4275",7,1
"96",1,1,321,1,1,3,"1cc4275",8,1
"106",0,0,262,6,6,3,"1cc4275",9,1
"116",1,1,257,3,3,3,"1cc4275",10,1
"126",1,0,83,5,1,3,"1cc4275",11,1
"136",1,0,298,6,1,3,"1cc4275",12,1
"146",1,1,276,4,4,3,"1cc4275",13,1
"156",1,1,350,3,3,3,"1cc4275",14,1
"166",1,0,280,1,4,3,"1cc4275",15,1
"176",1,0,361,2,1,3,"1cc4275",16,1
"186",1,1,404,6,6,3,"1cc4275",17,1
"196",1,1,307,2,2,3,"1cc4275",18,1
"206",1,1,290,5,5,3,"1cc4275",19,1
"2110",0,1,283,3,1,3,"1cc4275",20,1
"226",0,1,309,1,5,3,"1cc4275",21,1
"236",1,1,287,1,1,3,"1cc4275",22,1
"246",0,1,491,1,6,3,"1cc4275",23,1
"256",1,1,292,5,5,3,"1cc4275",24,1
"266",1,1,292,1,1,3,"1cc4275",25,1
"276",1,1,290,2,2,3,"1cc4275",26,1
"286",0,1,302,1,3,3,"1cc4275",27,1
"296",1,1,224,6,6,3,"1cc4275",28,1
"306",1,1,285,3,3,3,"1cc4275",29,1
"3110",0,1,270,1,2,3,"1cc4275",30,1
"326",0,1,297,4,1,3,"1cc4275",31,1
"336",0,1,249,5,1,3,"1cc4275",32,1
"346",1,1,262,4,4,3,"1cc4275",33,1
"356",1,1,278,4,4,3,"1cc4275",34,1
"366",1,0,206,1,2,3,"1cc4275",35,1
"376",0,1,269,1,4,3,"1cc4275",36,1
"386",1,1,241,1,1,3,"1cc4275",37,1
"396",0,1,355,5,1,3,"1cc4275",38,1
"406",1,1,395,6,6,3,"1cc4275",39,1
"4110",1,1,462,5,5,3,"1cc4275",40,1
"426",0,1,255,1,6,3,"1cc4275",41,1
"436",1,1,289,2,2,3,"1cc4275",42,1
"446",0,1,351,3,1,3,"1cc4275",43,1
"456",-1,-1,0,3,3,3,"1cc4275",44,1
"466",0,1,258,3,1,3,"1cc4275",45,1
"476",1,1,290,3,3,3,"1cc4275",46,1
"486",1,1,393,1,1,3,"1cc4275",47,1
"496",1,1,291,4,4,3,"1cc4275",48,1
"506",1,1,302,5,5,3,"1cc4275",49,1
"5110",0,1,322,4,1,3,"1cc4275",50,1
"526",1,1,825,6,6,3,"1cc4275",51,1
"536",0,1,246,5,1,3,"1cc4275",52,1
"546",0,1,280,1,2,3,"1cc4275",53,1
"556",0,1,301,1,6,3,"1cc4275",54,1
"566",1,1,295,2,2,3,"1cc4275",55,1
"576",0,1,325,1,5,3,"1cc4275",56,1
"586",0,1,272,1,4,3,"1cc4275",57,1
"596",1,1,283,4,4,3,"1cc4275",58,1
"606",1,1,259,5,5,3,"1cc4275",59,1
"6110",1,1,268,2,2,3,"1cc4275",60,1
"626",1,1,221,6,6,3,"1cc4275",61,1
"636",0,1,304,1,3,3,"1cc4275",62,1
"646",1,1,285,3,3,3,"1cc4275",63,1
"656",1,1,268,1,1,3,"1cc4275",64,1
"666",0,1,231,6,1,3,"1cc4275",65,1
"676",0,1,259,2,1,3,"1cc4275",66,1
"686",1,1,266,6,6,3,"1cc4275",67,1
"696",1,1,306,1,1,3,"1cc4275",68,1
